id,name,address_formatted,address_city_state_zip,address_street,address_city,address_state,address_zipcode,contact_phone,contact_email,contact_website,tea_school_district_name,tea_school_district_number,tea_county_name,tea_esc_region,address_county,address_region,location_lat,location_lng,vendorType,vendorTypes,type,displayGradeRange,minGrade,maxGrade,isPreK,isElementary,isMiddle,isHigh,costOptions,description,serviceType,subjectsTaught,pricingModel,price,pricingNotes,isProductionReady,curricularClassification,bonusTagsRaw,directPayMarketplace,additionalLocations,financial_minAnnualTuition,financial_maxAnnualTuition,academics_studentGrowth,academics_attendanceRate,academics_graduationRate,academics_studentTeacherRatio,academics_retentionRate
recuW5iKkIBpN3NbS,New Beginnings Christian Academy,"5535 Buffalo Gap Rd, Abilene, TX, 79606","Abilene, TX 79606",5535 Buffalo Gap Rd,Abilene,TX,79606,(325) 695-5295,lwhitehurst@nbchristianacademy.com,https://www.nbchristianacademy.com,Abilene ISD,221901,Taylor,14,Taylor County,West Texas,32.3814965,-99.7696424,Schools,Schools,Private School,Grades K–12,0,12,False,True,True,True,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recuYtLmgOpqZkUgE,Reliable Child Care,"18107 Kuykendahl Rd, Spring, TX, 77379","Spring, TX 77379",18107 Kuykendahl Rd,Spring,TX,77379,+18324223882,Texas@reliablechildcare4u.com,https://reliablechildcare4u.com,Aldine ISD,101902,Montgomery,4,Harris County,Houston Area,30.0354414,-95.4856368,Schools,Schools,Private School,Grades PreK–K,-1,0,True,True,False,False,EFA-Eligible,"At Reliable Child Care, we have a team of passionate child care experts and educators who will always go above and beyond to deliver the latest industry innovations in childhood development and learning. We are committed to partnering with parents to raise enthusiastic, smart, and capable kids! Our curriculum and learning programs focus on empathy, kindness, and respect for others and the environment. Our friendly growing environment encourages your child as they work towards each developmental milestone, and through interactions with other students and educational materials, your child will learn about the world while forming friendships that could last a lifetime.",local,,,,,True,,,,,12240,13200,0.95,0.95,1,15,0.85
recucY0VQDiVpkutu,The Woodlands Microschool,"15479 Pin Oak Dr, Conroe, TX, 77384","Conroe, TX 77384",15479 Pin Oak Dr,Conroe,TX,77384,(936) 444-7519,dana@champslearning.com,https://thewoodlandsmicroschool.com,Conroe ISD,170902,Montgomery,4,Montgomery County,Houston Area,30.2287783,-95.5269434,Schools,Schools,Private School,Grades 3–12,3,12,,True,True,True,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recudgNwMjTVGd2kG,Providence Christian School Of Texas,"5002 W Lovers Ln, Dallas, TX, 75209","Dallas, TX 75209",5002 W Lovers Ln,Dallas,TX,75209,(214) 302-2812,jhendricks@pcstx.org,https://www.pcstx.org,Dallas ISD,057905,Dallas,10,Dallas County,Dallas-Fort Worth,32.8504493,-96.82548150000001,Schools,Schools,Private School,Grades PreK–8,-1,8,True,True,True,False,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recuemLTiXjkWiPJQ,Lighthouse School Of Fort Worth,"6421 Camp Bowie Blvd, Ste 100, Fort Worth, TX, 76116","Fort Worth, TX 76116","6421 Camp Bowie Blvd, Ste 100",Fort Worth,TX,76116,(817) 353-2090,zcartmel@lighthousefw.com,https://www.lighthouseschoolfw.com,Fort Worth ISD,220905,Tarrant,11,Tarrant County,Dallas-Fort Worth,32.7236567,-97.4239272,Schools,Schools,Private School,Grades PreK–12,-1,12,True,True,True,True,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recugOTHmfEsRpNLP,Tree House Academy,"2301 FM 2181, Corinth, TX, 76210","Corinth, TX 76210",2301 FM 2181,Corinth,TX,76210,(940) 498-0133,corinth@treehouseacademy.org,https://www.treehouseacademy.org,Lake Dallas ISD,061912,Denton,11,Denton County,Dallas-Fort Worth,33.1306139,-97.0760066,Schools,Schools,Private School,Grades PreK–PreK,-1,-1,True,False,False,False,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recuhhGQBChO0eXrT,Christ Lutheran Day School,"6720 Broadway, San Antonio, TX, 78209","San Antonio, TX 78209",6720 Broadway,San Antonio,TX,78209,(210) 822-7671,christlutherandayschool@yahoo.com,https://www.christlutherandayschool.org,North East ISD,015910,Bexar,13,Bexar County,San Antonio Area,29.4898722,-98.46590909999999,Schools,Schools,Private School,Grades PreK–PreK,-1,-1,True,False,False,False,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recuhk7NRUK7cpOtK,Dyslexia Center Of South Texas,"6826 Springfield, Ste 202, Laredo, TX, 78041","Laredo, TX 78041","6826 Springfield, Ste 202",Laredo,TX,78041,(956) 744-1108,dyslexiacenterofsouthtexas@gmail.com,https://dyslexia-center.square.site,United ISD,240903,Webb,1,Webb County,South Texas,27.5646238,-99.4983127,Therapy,Therapy,,,,,,,,,,"Dyslexia Center of South Texas is a specialized educational service provider offering dyslexia therapy, reading intervention, academic tutoring, and educational diagnostic evaluations. The center serves students with dyslexia and related learning differences through individualized, evidence-based support. We work in partnership with families and schools to help students access appropriate instruction and make meaningful academic progress.",local,,,,,True,,Therapy: Dyslexia/Dsygraphia,,,,,,,,,
recui0NZGhb0uzlJZ,Junior Buckaroo Academy,"110 N Graham Ave, Breckenridge, TX, 76424","Breckenridge, TX 76424",110 N Graham Ave,Breckenridge,TX,76424,(254) 559-1234,jbaccc@outlook.com,,Breckenridge ISD,215901,Stephens,14,Stephens County,West Texas,32.7561354,-98.8849176,Schools,Schools,Private School,Grades PreK–PreK,-1,-1,True,False,False,False,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recuk5hrhSe3NamxK,Taking Kidz Places,"11711 Shadow Creek Pkwy, Ste 113, Pearland, TX, 77584","Pearland, TX 77584","11711 Shadow Creek Pkwy, Ste 113",Pearland,TX,77584,(832) 774-3333,ljtheslp@gmail.com,https://www.childcarethatworks.com,Alvin ISD,020901,Harris,4,Brazoria County,Houston Area,29.5793339,-95.4008892,Schools,Schools,Private School,Grades PreK–K,-1,0,True,True,False,False,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recunkLpuaOfWhWTZ,Morning Star Academy,"1510 W FM 898, Bonham, TX, 75418","Bonham, TX 75418",1510 W FM 898,Bonham,TX,75418,(903) 583-5974,bburns@morningstarlions.org,https://www.morningstarlions.org,Bonham ISD,074903,Fannin,10,Fannin County,North Texas,33.617411,-96.1940106,Schools,Schools,Private School,Grades PreK–5,-1,5,,True,,,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recuoY5AAKrQxAoYI,Ivy Kids Hobbs,"1925 W League City Pkwy, League City, TX, 77573","League City, TX 77573",1925 W League City Pkwy,League City,TX,77573,(832) 670-8668,zahra@ivykidshobbs.com,https://www.ivykidshobbs.com,Clear Creek ISD,084910,Galveston,4,Galveston County,Houston Area,29.4850363,-95.1138,Schools,Schools,Private School,Grades PreK–PreK,-1,-1,True,False,False,False,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recuqXEQypSWbaXzg,My Little Team Texas Daycare,"15415 Applewhite Rd, Ste 102 & 107, San Antonio, TX, 78264","San Antonio, TX 78264","15415 Applewhite Rd, Ste 102 & 107",San Antonio,TX,78264,(210) 628-1242,mbazaldua@mylittleteamtexasdaycare.com,,Southwest ISD,015912,Bexar,13,Bexar County,San Antonio Area,29.26929239999999,-98.55113659999999,Schools,Schools,Private School,Grades PreK–PreK,-1,-1,True,False,False,False,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recuqztibHW1Kx6Tb,Loretto Academy,"1300 Hardaway, El Paso, TX, 79903","El Paso, TX 79903",1300 Hardaway,El Paso,TX,79903,(915) 566-8400,ncobb@loretto.org,https://www.loretto.org,El Paso ISD,071902,El Paso,19,El Paso County,El Paso Area,31.7871434,-106.4341798,Schools,Schools,Private School,Grades PreK–12,-1,12,True,True,True,True,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recurAlhabNk8rxaZ,Logos Christian School,"501 Accent Dr, Plano, TX, 75075","Plano, TX 75075",501 Accent Dr,Plano,TX,75075,(469) 881-4069,jcapehart@logoschristianschool.org,https://logoschristianschool.org,Plano ISD,043910,Collin,10,Collin County,Dallas-Fort Worth,33.005679,-96.71228699999999,Schools,Schools,Private School,Grades K–5,0,5,,True,,,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recurRYbZTDlLOu10,The Foundations Montessori,"10530 FM 1464, Richmond, TX, 77407","Richmond, TX 77407",10530 FM 1464,Richmond,TX,77407,(281) 240-0010,info@thefoundationsmontessori.com,https://thefoundationsmontessori.com,Lamar Cons ISD,079901,Harris,4,Fort Bend County,Houston Area,29.6603307,-95.68594159999999,Schools,Schools,Private School,Grades PreK–K,-1,0,True,True,False,False,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recuruSLzq2bQm8mp,"J Brooke Schools Inc Dba Kids R Kids, Coles Crossing","14050 Telge Rd, Cypress, TX, 77429","Cypress, TX 77429",14050 Telge Rd,Cypress,TX,77429,(281) 256-0020,allisonbromo@gmail.com,https://kidsrkids.com/coles-crossing,Cypress-Fairbanks ISD,101907,Harris,4,Harris County,Houston Area,29.9803602,-95.65281209999999,Schools,Schools,Private School,Grades PreK–PreK,-1,-1,True,False,False,False,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recusYINHFmpWRkke,Concordia High School Austin,"1201 S Heatherwild Blvd, Pflugerville, TX, 78660","Pflugerville, TX 78660",1201 S Heatherwild Blvd,Pflugerville,TX,78660,+15122482547,lacey.kalbas@chsaustin.org,https://chsaustin.org,Pflugerville ISD,227904,Williamson,13,Travis County,Austin Area,30.4352081,-97.6474284,Schools,Schools,Private School,Grades 9–12,9,12,False,False,False,True,EFA-Eligible,"Concordia is a Christ-centered community where students are known, challenged, and inspired to grow in both academic excellence and faith. What makes Concordia unique is our intentional focus on developing confident leaders through strong relationships, meaningful opportunities, and a clear sense of purpose. Students graduate prepared not only for college and careers, but to live out their calling with integrity and impact.",local,,,,,True,,,,,14495,14495,0.95,0.97,1,11,0.95
recuuteczyXSlnT50,Heritage Learning Center,"200 N Jordan Rd, Mckinney, TX, 75071","Mckinney, TX 75071",200 N Jordan Rd,Mckinney,TX,75071,(972) 548-2757,director@hlc.info,https://hlc.info,McKinney ISD,043907,Collin,10,Collin County,Dallas-Fort Worth,33.1999173,-96.6538489,Schools,Schools,Private School,Grades PreK–PreK,-1,-1,True,False,False,False,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recuvMTc93qGaCzWa,San Martin De Porres Catholic School,"905 N Texas Blvd, Weslaco, TX, 78596","Weslaco, TX 78596",905 N Texas Blvd,Weslaco,TX,78596,(956) 973-8642,rortega@cdobcs.org,https://sanmartindpschool.org,Weslaco ISD,108913,Hidalgo,1,Hidalgo County,Rio Grande Valley,26.1711085,-97.99173049999999,Schools,Schools,Private School,Grades PreK–8,-1,8,True,True,True,False,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recuwKCnB52vqqliJ,Ohana Learning Center,"2724 Seneca Ct, Seguin, TX, 78155","Seguin, TX 78155",2724 Seneca Ct,Seguin,TX,78155,+18309002440,Ohanalearningcenter.texas@gmail.com,https://ohanalearningcenter.org,Navarro ISD,094903,Comal,13,Guadalupe County,San Antonio Area,29.6243194,-98.0087035,Schools,Schools,Private School,Grades PreK–PreK,-1,-1,True,False,False,False,EFA-Eligible,"My in-home preschool offers a warm, nurturing environment where we utilize the research-based HighScope curriculum to build essential academic and social skills. Through a balance of intentional play-based learning and the ""plan-do-review"" process, we empower children to become confident, independent learners. Our program ensures every child is socially, emotionally, and academically ready to thrive in kindergarten and beyond.",local,,,,,True,,,,,11112,11616,1,1,,10,1
recv13FL7lydIEeu6,Mirror Me Therapy,"3634 Glenn Lakes Ln, Missouri City, TX, 77459","Missouri City, TX 77459",3634 Glenn Lakes Ln,Missouri City,TX,77459,(936) 444-7430,info@mirrormetherapy.com,https://www.mirrormetherapy.com,Lamar Cons ISD,079901,Harris,4,Fort Bend County,Houston Area,29.56456889999999,-95.56111039999999,Therapy,Therapy,,,,,,,,,,"At Mirror Me Therapy, we firmly believe that every child possesses unique abilities. Our whole-child approach is dedicated to nurturing these abilities, ensuring that children communicate to the best of their potential. We offer specialized speech therapy services for our families.",local,,,,,True,,Therapy: Speech,,,,,,,,,
recv1pseNklqaa74p,Kids R Kids #86 South Woodlands,"23303 Kuykendahl Rd, Tomball, TX, 77375","Tomball, TX 77375",23303 Kuykendahl Rd,Tomball,TX,77375,(832) 698-2011,staff@kidsrkidssouthwoodlands.com,https://kidsrkids.com/south-woodlands,Tomball ISD,101921,Montgomery,4,Harris County,Houston Area,30.1011044,-95.5438436,Schools,Schools,Private School,Grades PreK–PreK,-1,-1,True,False,False,False,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recv2EI8fMkosyAL8,Primrose School Of Pearland,"2350 County Road 94, Pearland, TX, 77584","Pearland, TX 77584",2350 County Road 94,Pearland,TX,77584,(713) 436-4120,akirk@primrosepearlandpkwy.com,https://www.primroseschools.com/schools/pearland,Pearland ISD,020908,Harris,4,Brazoria County,Houston Area,29.5536669,-95.37845159999999,Schools,Schools,Private School,Grades PreK–K,-1,0,True,True,False,False,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recv4ykZZqaWVVoEX,Loving Angels Child Development Center,"3615 N Ware Rd, Mcallen, TX, 78501","Mcallen, TX 78501",3615 N Ware Rd,Mcallen,TX,78501,+19566181090,info@lovingangelsdaycare.com,https://www.lovingangelsdaycare.com,Sharyland ISD,108911,Hidalgo,1,Hidalgo County,Rio Grande Valley,26.2409418,-98.2564237,Schools,Schools,Private School,Grades PreK–PreK,-1,-1,True,False,False,False,EFA-Eligible,"Loving Angels Child Development Center, LLC has been serving our North McAllen Community since 2009.  At our Center, we make sure children develop the love for learning.  Our daycare and pre-school is considered a high-quality center by Texas Workforce Solutions and have designated us a 4-Star Texas Rising Star Center (highest quality).  What this means is we not only meet the State of Texas minimum childcare licensing standards, but also meet additional standards focused on learning and preparing children for Kindergarten using the Frog Street Curriculum.  In every classroom we follow a rigorous day schedule and ensure children have lots of fun while they are learning in a bilingual setting.",local,,,,,True,,,,,,,,,,,
recv6uObPbtQsXlR5,North Dallas Adventist Academy,"2800 Custer Pkwy, Richardson, TX, 75080","Richardson, TX 75080",2800 Custer Pkwy,Richardson,TX,75080,+19722346322,enrollment@ndaacademy.org,https://www.ndaacademy.org,Plano ISD,043910,Collin,10,Collin County,Dallas-Fort Worth,32.99552560000001,-96.7280488,Schools,Schools,Private School,Grades PreK–12,-1,12,True,True,True,True,EFA-Eligible,"North Dallas Adventist Academy (NDAA) is a private Christian school serving Preschool through 12th grade in Richardson, TX. We offer strong academics, competitive athletics, vibrant music and robotics programs, and a Christ-centered environment where students grow in faith, character, and purpose. NDAA nurtures the whole child—mind, body, and spirit—in a diverse and caring community.",local,,,,,True,,,,,9000,11100,1,0.99,0.95,20,0.92
recv890lEZkhTOTFS,Once Upon A Dream Learning Center,"2218 Tilden Ave, Laredo, TX, 78040","Laredo, TX 78040",2218 Tilden Ave,Laredo,TX,78040,(956) 462-7167,onceuponadream1113@outlook.com,,Laredo ISD,240901,Webb,1,Webb County,South Texas,27.5163903,-99.487966,Schools,Schools,Private School,Grades PreK–K,-1,0,True,True,False,False,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recv8t0mDjk20GAtS,Early Care And Education – North Richland Hills,"7515 Smithfield Rd, North Richland Hills, TX, 76182","North Richland Hills, TX 76182",7515 Smithfield Rd,North Richland Hills,TX,76182,(210) 640-9544,varmke@lanternlearninggroup.com,https://earlycareandeducation.com,Keller ISD,220907,Tarrant,11,Tarrant County,Dallas-Fort Worth,32.8828422,-97.2128345,Schools,Schools,Private School,Grades PreK–PreK,-1,-1,True,False,False,False,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recvCsuTrYyPu0TWP,Bilingual Child Academy - Leon Valley,"7702 Eckhert Rd, San Antonio, TX, 78240","San Antonio, TX 78240",7702 Eckhert Rd,San Antonio,TX,78240,(210) 521-2911,lv@bilingualchildacademy.com,https://www.bilingualchildacademy.com,Northside ISD (Bexar),015915,Bexar,13,Bexar County,San Antonio Area,29.51011489999999,-98.62460519999999,Schools,Schools,Private School,Grades PreK–PreK,-1,-1,True,False,False,False,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recvDQws9fcbk4Ph7,Learn And Laugh Preschool,"11715 FM 2244 Ste 100, Austin, TX, 78738","Austin, TX 78738",11715 FM 2244 Ste 100,Austin,TX,78738,(512) 294-2520,admin@learnandlaughpreschool.com,https://www.learnandlaughpreschool.com,Austin ISD,227901,Travis,13,Travis County,Austin Area,30.3083735,-97.9192592,Schools,Schools,Private School,Grades PreK–PreK,-1,-1,True,False,False,False,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recvGGK3Nmdn23nAC,Mudpies & Lullabies,"3414 Southbend Dr, Denison, TX, 75020","Denison, TX 75020",3414 Southbend Dr,Denison,TX,75020,(903) 337-1827,denisoncampus@mudpiespreschool.net,https://www.mudpiespreschool.net,Denison ISD,091903,Grayson,10,Grayson County,North Texas,33.71101,-96.5933536,Schools,Schools,Private School,Grades PreK–PreK,-1,-1,True,False,False,False,EFA-Eligible,,local,,,,,True,,,,,,,,,,,
recvHQzepaB5b6Xyw,Bracken Christian School,"670 Old Boerne Rd, Bulverde, TX, 78163","Bulverde, TX 78163",670 Old Boerne Rd,Bulverde,TX,78163,+18304383211,admissions@brackenchristian.com,https://www.brackenchristian.com,Comal ISD,046902,Kendall,13,Comal County,San Antonio Area,29.7935924,-98.4289474,Schools,Schools,Private School,Grades K–12,0,12,False,True,True,True,EFA-Eligible,"Here at Bracken, students, teachers, and staff are known by their Creator and seek to mirror His image as they walk daily alongside a family of believers. 

Bracken is one campus with different schedule options for students. We are firm believers in partnering with Christian families through the leadership and guidance of the Holy Spirit to provide an excellent education within the context of a biblical worldview, equipping students to impact their communities for Christ. ",local,,,,,True,,,,,7030,15652,,,1,,
