id,name,vendorType,vendorTypes,type,serviceType,description,directPayMarketplace,additionalLocations,subjectsTaught,pricingModel,price,pricingNotes,isProductionReady,curricularClassification,bonusTagsRaw,minGrade,maxGrade,isPreK,isElementary,isMiddle,isHigh,displayGradeRange,costOptions,address_street,address_city,address_state,address_zipcode,address_county,address_region,location_lat,location_lng,contact_website,contact_phone,contact_email,financial_minAnnualTuition,financial_maxAnnualTuition,academics_studentGrowth,academics_attendanceRate,academics_graduationRate,academics_studentTeacherRatio,academics_retentionRate
recprwfFgq5D9h5zp,Rainbows Promise,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,2727 Mambrino Hwy,Granbury,TX,76048,Hood County,Dallas-Fort Worth,32.3820428,-97.72856739999999,https://facebook.com/rainbowspromise,(817) 279-6794,tamayarbrough5@aol.com,,,,,,,
recpuBSSo0Y4t0djU,Impact Circle,Curriculum,Curriculum,,online,"EducationMegaStore.com offers everything families need for K-12 learning across every grade and subject. Parents can shop from a full range of products, curricula, educational programs, and learning resources, compare options, and choose what best fits their child. With so many choices in one place, families can feel confident they are selecting the right resources to support learning at every level.",,,,,,,True,,,,,,,,,,,"15335 Morrison St, # 230",Sherman Oaks,CA,91403,Los Angeles County,,34.1612159,-118.4678451,https://educationmegastore.com,(323) 576-3094,eduhelp@educationmegastore.com,,,,,,,
recpuyG1DqWEOmOJd,Rainbow Connection,Schools,Schools,Private School,local,"At Rainbow Connection, we believe that every student deserves a safe, nurturing, and engaging place to learn and grow. Our play-based approach encourages students to explore, create, and discover at their own pace—building confidence, social-emotional skills, and a lifelong love of learning. With highly trained, caring teachers and a curriculum aligned to the Texas Early Learning Guidelines, we partner with families to ensure each student is supported academically, socially, and emotionally.
✨ “Learn. Play.  Grow. Shine.” ✨",,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,101 Jefferson Ave,Princeton,TX,75407,Collin County,Dallas-Fort Worth,33.1774369,-96.50024049999999,,+19727363000,director@rainbowprinceton.com,8000,13000,1,1,,15,1
recpwXoum1TQBEmKC,Children's Lighthouse At Cibolo Canyon,Schools,Schools,Private School,local,,,,,,,,True,,,-1,0,True,True,False,False,Grades PreK–K,EFA-Eligible,25473 Bulverde Rd,San Antonio,TX,78261,Bexar County,San Antonio Area,29.6794172,-98.4382339,https://www.childrenslighthouse.com/bulverderoad,(210) 494-9200,bulverderoad@childrenslighthouse.com,,,,,,,
recpx4JR4dIixJsqj,Edu Prepspace,Tutoring,Tutoring,,local,"Tutoring for student's with learning differences and disabilities including ADHD, specific learning disabilities and Dyslexia.",,,,,,,True,,Tutoring: Neurodivergent-Focused; Tutoring: English/Language Arts,,,,,,,,,721 E 14th,Houston,TX,77008,Harris County,Houston Area,29.7965329,-95.3892789,https://www.eduprepspace.com,(832) 802-0512,amedrano.rgh@gmail.com,,,,,,,
recq3M5tQKtb0eU8w,Wonderland Montessori Academy,Schools,Schools,Private School,local,,,,,,,,True,,,-1,0,True,True,False,False,Grades PreK–K,EFA-Eligible,1507 W Hebron Pkwy,Carrollton,TX,75010,Denton County,Dallas-Fort Worth,33.019734,-96.9310009,https://www.wonderlandmontessori.com/carrollton,(469) 892-6979,carrollton@wonderlandmontessori.com,,,,,,,
recq82jvLfWAf1DIf,Kids R Kids Of Las Colinas,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,2990 Regent Blvd,Irving,TX,75063,Dallas County,Dallas-Fort Worth,32.9179405,-96.98227290000001,https://kidsrkids.com/las-colinas,(972) 831-0010,alexa@krklascolinas.com,,,,,,,
recq8Awp8rd1L68yn,Waco Montessori,Schools,Schools,Private School,local,,,,,,,,True,,,-1,6,True,True,True,False,Grades PreK–6,EFA-Eligible,1920 Columbus Ave,Waco,TX,76701,McLennan County,Central Texas,31.5465542,-97.14670629999999,https://www.wacomontessorischool.org,(254) 754-3966,wmshos@wacomontessorischool.org,,,,,,,
recq9yJLzdYiRhZuS,Highland Montessori School,Schools,Schools,Private School,local,"HMS is a pre-school for children ages 2.5 to 6. Guided by the Montessori philosophy, we are dedicated to fostering independence, social skills, emotional well-being, and the love of learning. We LOVE our playground.",,,,,,,True,,,-1,0,True,True,False,False,Grades PreK–K,EFA-Eligible,211 W Saint Johns Ave,Austin,TX,78752,Travis County,Austin Area,30.3364227,-97.71212829999999,https://www.himontessori.com,(512) 554-2133,rick@himontessori.com,10500,17797,,,,,
recqAG2ulK3EhP19v,Childrens Courtyard,Schools,Schools,Private School,local,,,,,,,,True,,,-1,0,True,True,False,False,Grades PreK–K,EFA-Eligible,11012 Harris Branch Pkwy,Austin,TX,78754,Travis County,Austin Area,30.344398,-97.61431759999999,https://thechildrencourtyard.com,(512) 272-8855,3019@childrenscourtyard.com,,,,,,,
recqAemh2AkhDvFZc,Academy For Artistic Development And Early Learning,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,1108 Faulkner Ln,Waco,TX,76704,McLennan County,Central Texas,31.5775021,-97.1288605,https://academyadel.com,(254) 732-5335,academyadel@gmail.com,,,,,,,
recqBQMsPtA4Qg1Sq,Our Lady Of Refuge School,Schools,Schools,Private School,local, At OLOR we are family and we take pride in all that we do!  #OLORPROUD,,,,,,,True,,,-1,12,True,True,True,True,Grades PreK–12,EFA-Eligible,577 Washington St,Eagle Pass,TX,78852,Maverick County,South Texas,28.7109337,-100.5063674,https://ourladyofrefugeschoolep.org,(830) 773-3531,aide.jimenezhdz@olorschoolep.org,4500,5000,0.95,0.95,1,15,0.95
recqG2cvHkYdMJqEm,Oakhill Day School,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,1025 E Brand Rd,Garland,TX,75044,Dallas County,Dallas-Fort Worth,32.9631616,-96.6239784,https://theoakhilldayschool.com,(972) 530-4962,oakhilldayschool@gmail.com,,,,,,,
recqGORljAaHukQqf,Bright Beginnings Learning Academy,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,22993 Briggs Coleman Rd,Harlingen,TX,78550,Cameron County,Rio Grande Valley,26.2251403,-97.6888592,https://bbla-rgv.com,(956) 778-8351,brightbeginningslearningacademy@outlook.com,,,,,,,
recqKCBHr9aK9l13L,Ursuline Academy Of Dallas,Schools,Schools,Private School,local,,,,,,,,True,,,9,12,False,False,False,True,Grades 9–12,EFA-Eligible,4900 Walnut Hill Ln,Dallas,TX,75229,Dallas County,Dallas-Fort Worth,32.8779206,-96.82389719999999,https://www.ursulinedallas.org,(469) 232-1800,ashurley@ursulinedallas.org,,,,,,,
recqKUGb68b9iaI42,Miss Barbara's Abcs Christian Academy,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,2316 Hilldale Blvd,Arlington,TX,76016,Tarrant County,Dallas-Fort Worth,32.706179,-97.1856286,https://missbarbarasabcs.com,(817) 446-9595,bbooker01@gmail.com,,,,,,,
recqNVIfQyRkII0lk,Toy Town Pre-School,Schools,Schools,Private School,local,"Toy Town PreSchool, LLC offers a warm, nurturing, and academically supportive Pre-K 3 and Pre-K 4 program for families utilizing the Texas Education Freedom Account (TEFA).

Our program focuses on school readiness through hands-on learning, social-emotional development, and individualized instruction in a safe, loving environment. Children are encouraged to grow in confidence, independence, and respect for themselves and others while building strong foundations in early literacy, math, and problem-solving.

We believe in partnering with families to create positive early learning experiences that prepare children for kindergarten and lifelong success.

Toy Town PreSchool, LLC proudly welcomes TEFA families and is happy to assist with required enrollment documentation.",,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,610 S Boyd St,Lindale,TX,75771,Smith County,East Texas,32.5095635,-95.41228509999999,https://www.toytownpreschool.com,+19038819404,ToyTownPreSchool2006@gmail.com,8400,10400,0.97,0.97,1,13,0.97
recqO428Qmc82v1aH,Mrs. Beckys Home Away From Home Child Care Learning Center,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,1002 N Mechanic St,El Campo,TX,77437,Wharton County,Houston Area,29.2045243,-96.2758372,https://www.facebook.com//MrsbeckyshomeawayfromHomechildcarelearningcenter,(979) 534-2008,mrsbeckyschildcarecenter@gmail.com,,,,,,,
recqTIj0IVOGeRYSr,Koan School,Schools,Schools,Private School,local,,,,,,,,True,,,0,12,False,True,True,True,Grades K–12,EFA-Eligible,6441 Fishtrap Rd,Denton,TX,76208,Denton County,Dallas-Fort Worth,33.239414,-97.0586242,https://www.koanschool.org,(940) 597-9184,greg.gullion@koanschool.org,,,,,,,
recqVv6NslxJVsJTk,Covenant Christian School,Schools,Schools,Private School,local,,,,,,,,True,,,0,12,False,True,True,True,Grades K–12,EFA-Eligible,4503 Interstate 45 N,Conroe,TX,77304,Montgomery County,Houston Area,30.3754354,-95.4880068,https://www.ccsconroe.org,(936) 890-8080,info@ccsconroe.org,,,,,,,
recqWHeqM52XZo2hd,St. Mary's Cathedral School - Amarillo,Schools,Schools,Private School,local,"St. Mary's Cathedral School: Forming Families for Eternity. Our small class sizes and emphasis on virtue-based education make our school a wonderful learning environment for students. We offer a Montessori pre-school program for children ages 3 through 5, and a traditional Elementary program in grades Kindergarten through 5th grade. We believe in educating the whole-child-mind, body and soul. ",,,,,,,True,,,-1,5,,True,,,Grades PreK–5,EFA-Eligible,1200 S Washington,Amarillo,TX,79102,Potter County,Panhandle,35.202413,-101.8491,https://www.stmarysamarillo.org,+18063769112,klackey@stmarysamarillo.com,5150,6550,,,,,
recqWKKet0cAX82Wt,By Faith Childcare 2,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,"15014 Spring Cypress Rd, Ste 100",Cypress,TX,77429,Harris County,Houston Area,29.9922182,-95.6511304,,(832) 334-5267,bfchildcare2@gmail.com,,,,,,,
recqWKYVhaENy7jXZ,Cambridge Academy – Desoto,Schools,Schools,Private School,local,"Cambridge Academy offers a comprehensive early education program for Pre-K3 and Pre-K4, along with structured before and after school care. Our classrooms are led by CDA-credentialed teachers and backed by a rigorous, multi-layered quality improvement system that exceeds state standards to ensure excellence in care, compliance, and instruction. We’re committed to laying the foundation for lifelong success through structure, enrichment, and intentional learning every step of the way.",,,,,,,True,,,-1,0,True,True,False,False,Grades PreK–K,EFA-Eligible,1121 E Pleasant Run Rd,Desoto,TX,75115,Dallas County,Dallas-Fort Worth,32.6046884,-96.8295718,https://www.mycambridgeacademy.com,+19723570998,desoto@mycambridgeacademy.com,11000,12000,1,0.9,1,8,0.9
recqWOAlrNoOOJtcn,Miss Tee's Childcare Academy,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,"4019 Woodland Park Blvd, Ste 101",Arlington,TX,76013,Tarrant County,Dallas-Fort Worth,32.7145256,-97.1698363,https://www.missteeschildcareacademy.info,+18179338733,missteeschildcare@gmail.com,13000,13000,,,,1,0.5
recqWhb5YRbz0Z4qe,Memorial Lutheran Preschool Katy,Schools,Schools,Private School,local,"We exist to support, encourage, and connect families to Jesus, by providing a foundation of Christ-centered academic learning and equipping them to be His witnesses and make disciples wherever they go.",,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,5810 Third St,Katy,TX,77493,Harris County,Houston Area,29.7884535,-95.8239169,https://www.mlckaty.com/preschool,+12813910172,psdirector@mlckaty.com,2100,7200,,,,14,
recqWmHaGgAdm8dnq,The Journey School Of Houston,Schools,Schools,Private School,local,,,,,,,,True,,,0,8,False,True,True,False,Grades K–8,EFA-Eligible,"1703 Heights Blvd, Ste 106",Houston,TX,77008,Harris County,Houston Area,29.8012702,-95.3984443,https://www.journeyschoolofhouston.org,(713) 302-7928,keith@journeyschoolofhouston.org,,,,,,,
recqYN7NwZW2nO5QF,Lake Pointe Resource Center,Therapy,Therapy,,local,"Lake Pointe Resource Center, Inc., is a 501(c)(3) organization providing specialty therapy for children with autism, primarily Applied Behavior Analysis. LPRC also offers a variety of services and resources to help families meet the multi-dimensional aspects of living along the autism spectrum and related diverse developmental needs. Our goal is to bring needed services to our community and bridge a gap towards resilience, hope and life long success through:",,,,,,,True,,Therapy: Behavioral,,,,,,,,,1260 Weatherford Hwy,Granbury,TX,76048,Hood County,Dallas-Fort Worth,32.4565904,-97.787357,https://www.lakepointegranbury.org,(682) 333-1555,m.cano@lakepointegranbury.org,,,,,,,
recqaeO3UseAykj8O,Mrs Wordsmith Usa,Curriculum,Curriculum,,online,"Mrs Wordsmith is an award-winning education company that helps children build strong vocabulary, reading, and writing skills through playful, story-led learning. Its services include research-backed literacy programs for schools and families, engaging classroom resources, and digital tools designed to boost comprehension, creativity, and confidence with words. By combining curriculum-aligned instruction with memorable characters, humor, and rich language, Mrs Wordsmith supports educators and parents in making literacy joyful, effective, and accessible for children of all learning levels.",,,,,,,True,,Curriculum: Educational Software; Curriculum: English/Language Arts; Curriculum: Phonics,,,,,,,,,"C/O Accntnt, Llc 3519 NE 15th Ave, Ste 417",Portland,OR,97212,Multnomah County,,45.42303949999999,-122.7513383,https://mrswordsmith.com,(442) 045-9290,education@mrswordsmith.com,,,,,,,
recqdEIbnH4OnZWLK,Acton Academy West Austin,Schools,Schools,Private School,local,,,,,,,,True,,,0,12,False,True,True,True,Grades K–12,EFA-Eligible,"3423 Bee Cave Rd, Bldg B",West Lake Hills,TX,78746,Travis County,Austin Area,30.275289,-97.8039967,https://www.actonacademywest.com,(512) 831-1003,josephbynum@actonacademywest.com,,,,,,,
recqdgEKylWUBk0u6,Firm Foundation Early Learning Center,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,1013 Cherry Blossom St,Anna,TX,75409,Collin County,Dallas-Fort Worth,33.32362080000001,-96.5663624,https://www.ffelc1@gmail.com,(469) 952-1352,firmfoundationelc1@gmail.com,,,,,,,
recqg7Lh5jaoeYAEn,Tiny Toes Academy,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,1743 Trammel Fresno Rd,Fresno,TX,77545,Fort Bend County,Houston Area,29.5354196,-95.48046160000001,https://tinytoesacademy.net,(281) 431-0555,tinytoesacademy@yahoo.com,,,,,,,
recqhINJ0SjC5dJyp,Northwest Hills Christian School,Schools,Schools,Private School,local,We are helping kids thrive in this world by teaching God's Word.,,,,,,,True,,,-1,8,True,True,True,False,Grades PreK–8,EFA-Eligible,8511 Heath Circle Dr,San Antonio,TX,78250,Bexar County,San Antonio Area,29.4946327,-98.6451972,https://www.nwhcs.org,+12105221102,gpeyton@nwhcs.org,3500,6000,0.9,0.9800000000000001,1,13,0.9
recqhX4xcJ1jG1FX9,Bisd School For Early Learning,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,421 NW J Allen Ave,Burleson,TX,76028,Johnson County,Dallas-Fort Worth,32.525961,-97.344691,https://www.burlesonisd.net/staff/bisd-school-for-early-learning,(817) 245-1251,jessica.cook@bisdmail.net,,,,,,,
recqij6PTMR8fDnBE,Colegio Bilingue Trinidad,Schools,Schools,Private School,local,,,,,,,,True,,,-1,0,True,True,False,False,Grades PreK–K,EFA-Eligible,"1605 E Expy 83, Ste A",Mission,TX,78572,Hidalgo County,Rio Grande Valley,26.1985495,-98.3024154,https://cbtschool.org,(956) 257-4312,colegiobilinguetrinidad@gmail.com,,,,,,,
recqj3pj0bgPljpDs,My Little College 2,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,"8600 Wurzbach Rd, Ste 602",San Antonio,TX,78240,Bexar County,San Antonio Area,29.5218351,-98.5705564,,(210) 239-5999,mylittlecollege02@gmail.com,,,,,,,
recqmKlvuYqT2bym6,St. Pius X School - Corpus Christi,Schools,Schools,Private School,local,"As a distinguished Rosary school, our campus offers a safe and secure learning environment, protected by a gated perimeter and the Raptor system, alongside a dedicated Atrium for spiritual formation. We are proud to provide an excellent curriculum that is monitored and accredited by the TCCBED, ensuring the highest academic standards for our students. Above all, our loving teachers cultivate a true family atmosphere where every family is welcomed as an essential part of our Blue Jay community.",,,,,,,True,,,-1,6,True,True,True,False,Grades PreK–6,EFA-Eligible,737 St Pius Dr,Corpus Christi,TX,78412,Nueces County,South Texas,27.7185273,-97.3642462,https://www.stpiusxschoolcc.org,(361) 992-1343,bhinojosa@stpiusxschoolcc.org,6534,7128,,0.99,1,15,
